ID                                                      NAME            
24202201110000  WINNEBAGO FIREMENS RELIEF ASSOCIATION   
24202300510000  LANESBORO FIREMENS RELIEF ASSOCIATION   
24202301210000  SPRING VALLEY FIREMENS RELIEF ASSOCIATION       
24202450110000  TWIN LAKES FIREMENS RELIEF ASSOCIATION  
24202500210000  CANNON FALLS FIREMENS RELIEF ASSOCIATION        
24202600110000  ASHBY FIREMENS RELIEF ASSOCIATION       
24202700510000  WEST METRO FIREMENS RELIEF ASSOCIATION  
24202700910000  EXCELSIOR FIREMENS RELIEF ASSOCIATION   
24202701710000  MAPLE PLAIN FIREMENS RELIEF ASSOCIATION 
24202702010000  MINNEAPOLIS FIREFIGHTER'S RELIEF ASSOCIATION    
24202702010100  MINNEAPOLIS POLICE RELIEF ASSOCIATION   
24202702010200  MINNEAPOLIS EMPLOYEES RETIREMENT FUND   
24202702210000  MINNETONKA FIREMENS RELIEF ASSOCIATION  
24202702410000  MOUND FIREMENS RELIEF ASSOCIATION       
24202702810000  PLYMOUTH FIREMENS RELIEF ASSOC PLYMOUTH CITY    
24202703010000  ROBBINSDALE FIREMENS RELIEF ASSOCIATION 
24202800210000  CALEDONIA FIREMENS RELIEF ASSOCIATION   
24202800710000  SPRING GROVE FIREMENS RELIEF ASSOCIATION        
24203100210000  BOVEY FIREMENS RELIEF ASSOCIATION       
24203101010000  KEEWATIN FIREMENS RELIEF ASSOCIATION    
24203200110000  ALPHA FIREMENS RELIEF ASSOCIATION       
24203400110000  ATWATER FIREMENS RELIEF ASSOCIATION     
24203400210000  BLOMKEST FIREMENS RELIEF ASSOCIATION    
24203400310000  KANDIYOHI FIREMENS RELIEF ASSOCIATION   
24203400710000  PRINSBURG FIREMENS ASSOCIATION  
24203600210000  INTERNATIONAL FALLS FIRE DEPT FIREMENS RELIEF ASSOCIATION       
24203800210000  TWO HARBORS FIREMENS RELIEF ASSOCIATION 
24204000710000  LESUEUR FIREMENS RELIEF ASSOCIATION     
24204000810000  MONTGOMERY FIREMENS RELIEF ASSOCIATION  
24204000910000  WATERVILLE FIREMENS RELIEF ASSOCIATION  
24204200110000  BALATON FIREMENS RELIEF ASSOCIATION     
24204200210000  COTTONWOOD FIREMENS RELIEF ASSOCIATION  
24204200610000  MARSHALL FIREMENS RELIEF ASSOCIATION    
24204300310000  GLENCOE FIREMENS RELIEF ASSOCIATION     
24204300410000  HUTCHINSON FIREMENS RELIEF ASSOC        
24204300510000  LESTER PRAIRIE FIREMENS RELIEF ASSOCIATION      
24204300610000  PLATO FIREMENS RELIEF ASSOCIATION       
24204300910000  WINSTED FIREMENS RELIEF ASSOCIATION     
24204400310000  WAUBUN FIREMENS RELIEF ASSOCIATION      
24204500810000  STEPHEN FIREMENS RELIEF ASSOCIATION     
24204600210000  DUNNELL FIREMENS RELIEF ASSOCIATION     
24204600310000  FAIRMONT POLICE BENEFIT ASSOCIATION     
24204600310100  FAIRMONT FIRE RELIEF ASSOCIATION        
24204601010000  WELCOME FIREMENS RELIEF ASSOCIATION     
24204700610000  GROVE CITY FIREMENS RELIEF ASSOCIATION  
24204700710000  LITCHFIELD FIREMENS RELIEF ASSOCIATION  
24204700810000  WATKINS FIREMENS RELIEF ASSOCIATION     
24204800410000  MILACA FIREMENS RELIEF ASSOCIATION      
24204800510000  ONAMIA VILLAGE FIREMEN'S RELIEF ASSOCIATION     
24204900410000  FLENSBURG FIREMENS RELIEF ASSOCIATION   
24204901610000  UPSALA FIREMENS RELIEF ASSOCIATION      
24205000610000  GRAND MEADOW FIREMENS RELIEF ASSOCIATION        
24205000710000  LEROY FIREMENS RELIEF ASSOCIATION       
24205100810000  LAKE WILSON FIREMENS RELIEF ASSOCIATION 
24205200210000  LAFAYETTE FIREMENS RELIEF ASSOCIATION   
24205300110000  ADRIAN FIREMENS RELIEF ASSOCIATION      
24205400410000  HALSTAD FIREMENS RELIEF ASSOCIATION     
24205600110000  BATTLE LAKE FIREMENS RELIEF ASSOCIATION 
24205600710000  ELIZABETH FIREMENS RELIEF ASSOCIATION   
24205600910000  FERGUS FALLS FIREMENS RELIEF ASSOCIATION        
24205601510000  PERHAM FIREMENS RELIEF ASSOCIATION      
24205801110000  SANDSTONE FIREMENS RELIEF ASSOCIATION   
24205900110000  EDGERTON FIREMENS RELIEF ASSOCIATION    
24206000310000  CROOKSTON FIREMENS RELIEF ASSOCIATION   
24206100510000  LOWRY FIREMENS RELIEF ASSOCIATION       
24206200410000  LITTLE CANADA FIREMENS RELIEF ASSOCIATION       
24206200510000  NEW BRIGHTON FIREMENS RELIEF ASSOCIATION        
24206201010000  WHITE BEAR LAKE FIREMENS RELIEF ASSOCIATION     
24206400510000  LUCAN FIREMENS RELIEF ASSOCIATION       
24206400710000  MORGAN FIRE DEPARTMENT RELIEF ASSOCIATION       
24206500510000  FRANKLIN FIREMENS RELIEF ASSOCIATION    
24206500910000  RENVILLE FIREMENS RELIEF ASSOCIATION    
24206600310000  LONSDALE FIREMENS RELIEF ASSOCIATION    
24206800410000  ROSEAU FIREMENS RELIEF ASSOCIATION      
24206900110000  AURORA FIREMENS RELIEF ASSOCIATION      
24206900210000  BABBITT FIREMENS RELIEF ASSOCIATION     
24206901610000  HOYT LAKES FIREMENS RELIEF ASSOCIATION  
24206902610000  VIRGINIA FIREMENS RELIEF ASSOCIATION    
24207000510000  NEW PRAGUE FIREMENS RELIEF ASSOCIATION  
24207200510000  HENDERSON FIREMENS RELIEF ASSOCIATION   
24207301410000  NEW MUNICH FIREMENS RELIEF ASSOCIATION  
24207400110000  BLOOMING PRAIRIE FIREMENS RELIEF ASSOCIATION    
24207400310000  MEDFORD FIREMANS RELIEF ASSOCIATION     
24207400410000  OWATONNA FIREMENS RELIEF ASSOCIATION    
24207500510000  MORRIS FIREMENS RELIEF ASSOCIATION      
24207700110000  BERTHA FIREMENS RELIEF ASSOCIATION      
24207900910000  WABASHA FIREMENS RELIEF ASSOCIATION     
24207901010000  ZUMBRO FALLS FIREMENS RELIEF ASSOCIATION        
24208100310000  WALDORF FIREMENS RELIEF ASSOCIATION     
24208201610000  STILLWATER FIRE DEPT RELIEF ASSOCIATION 
24208300110000  BUTTERFIELD FIREMENS RELIEF ASSOCIATION 
24208300210000  DARFUR FIREMENS RELIEF ASSOCIATION      
24208300510000  MADELIA FIREMENS RELIEF ASSOCIATION     
24208300610000  ODIN FIREMENS RELIEF ASSOCIATION        
24208400110000  BRECKENRIDGE FIREMENS RELIEF ASSOCIATION        
24208500410000  GOODVIEW FIREMENS RELIEF ASSOCIATION    
24208600310000  BUFFALO FIREMENS RELIEF ASSOCIATION     
24208600410000  CLEARWATER FIREMENS RELIEF ASSOCIATION  
24208600510000  COKATO FIREMENS RELIEF ASSOCIATION      
24208600910000  MAPLE LAKE FIREMENS RELIEF ASSOCIATION  
24208601010000  MONTICELLO FIREMENS RELIEF ASSOCIATION  
24208601110000  MONTROSE FIREMENS RELIEF ASSOCIATION    
24208601210000  ROCKFORD FIREMENS RELIEF ASSOCIATION    
24208601410000  SOUTH HAVEN FIREMENS RELIEF ASSOCIATION 
24208700110000  CANBY FIREMENS RELIEF ASSOCIATION       
24208700710000  PORTER FIREMENS RELIEF ASSOCIATION      
24306906310000  SOLWAY TOWNSHIP FIREMENS RELIEF ASSOCIATION     
24502703110000  MINNEAPOLIS TEACHERS RETIREMENT FUND ASSOCIATION        
24506270110000  ST PAUL TEACHERS RETIREMENT FUND ASSOCIATION    
24506900610000  DULUTH TEACHERS RETIREMENT FUND ASSOCIATION     
25000000006601  PUBLIC EMPLOYEES RETIREMENT SYSTEM      
25000000006602  PUBLIC EMPLOYEES RETIREMENT SYSTEM      HIGHWAY SAFETY PATROL RETIREMENT SYSTEM
25000000006603  PUBLIC EMPLOYEES RETIREMENT SYSTEM      SUPPLEMENTAL LEGISLATIVE RETIREMENT PLAN
25000000030100  MISSISSIPPI MUNICIPAL RETIREMENT SYSTEM 
26000000003801  PUBLIC SCHOOL RETIREMENT BOARD  PUBLIC SCHOOL RETIREMENT SYSTEM
26000000003802  PUBLIC SCHOOL RETIREMENT BOARD  PUBLIC EDUCATION EMPLOYEE RETIREMENT SYSTEM
26000000004101  STATE EMPL RETIREMENT SYSTEM    OFFICE OF ADMINISTRATION
26000000090001  TRANSPORTATION DEPARTMENT AND HIGHWAY PATROL RETIREMENT SYSTEM  
26000000090101  MISSOURI LOCAL GOVERNMENT EMPLOYEES RETIREMENT SYSTEM   
26000000090201  UNIVERSITY OF MISSOURI RETIRE DISABILITY AND DEATH BEN. PLAN    
26000000090400  MISSOURI SHERIFFS' RETIREMENT SYSTEM    
26000000090500  MISSOURI PROSECUTING ATTORNEYS' RETIREMENT SYSTEM       
26104804810000  JACKSON COUNTY EMPLOYEE PENSION PLAN    
26109509510100  ST LOUIS COUNTY CIVILIAN EMPLOYEES RETIREMENT PLAN      
26201000310000  COLUMBIA POLICE AND FIRE RETIREMENT FUND        
26201100510000  ST JOSEPH CITY POLICE PENSION FUND      
26202401110000  NORTH KANSAS CITY POLICEMEN/FIREMEN RTMNT       
26202600310000  JEFFERSON CITY FIREMENS PENSION FUND    
26203900310000  CITY OF SPRINGFIELD POLICE AND FIRE RETIREMENT SYSTEM   
26204800610000  KANSAS CITY FIREFIGHTERS PENSION SYSTEM 
26204800610100  KANSAS CITY POLICE RETIREMENT SYSTEM    
26204800610200  EMPLOYEES RETIREMENT SYSTEM     
26204800610300  KANSAS CITY POLICE DEPT CIVILIAN EMPLOYEES RETIREMENT SYSTEM    
26204801010000  RAYTOWN POLICEMENS' RETIREMENT FUND     
26204801010100  RAYTOWN EMPLOYEES' RETIREMENT PLAN      
26204900810000  JOPLIN POLICE AND FIRE PENSION PLAN     
26206400110000  HANNIBAL POLICE AND FIRE RETIREMENT FUND        
26208000410000  SEDALIA FIREMENS RETIREMENT FUND        
26208000410100  SEDALIA POLICEMENS RETIREMENT FUND      
26209501210000  BRENTWOOD POLICE AND FIRE RETIREMENT FUND       
26209501810000  CLAYTON FIRE AND POLICE RETIREMENT FUND 
26209501810100  CITY OF CLAYTON NON-UNIFORMED EMPLOYEES 
26209502310000  CREVE COEUR EMPLOYEES' RETIREMENT PLAN  
26209503210000  FERGUSON PENSION PLAN   
26209503410000  FLORISSANT EMPLOYEES' PENSION PLAN      
26209503610000  GLENDALE PENSION PLAN   
26209504210000  EMPLOYEES RETIREMENT PLAN HAZELWOOD CITY        
26209504510000  JENNINGS POLICE AND FIRE RETIREMENT     
26209504710000  KIRKWOOD POLICE AND FIRE PENSION FUND   
26209504710100  KIRKWOOD CIVILIAN EMPLOYEES PENSION BOARD       
26209504810000  LADUE NON-UNIFORMED EMPLOYEES' RETIREMENT PLAN  
26209504810100  LADUE POLICE AND FIRE PENSION PLAN      
26209505210000  MAPLEWOOD POLICE AND FIRE RETIREMENT FUND       
26209506410000  OVERLAND POLICE RETIREMENT FUND 
26209506410100  CITY OF OVERLAND PENSION FUND   
26209507010000  RICHMOND HEIGHTS POLICE AND FIRE RETIREMENT FUND        
26209507210000  PENSION PLAN FOR FT POLICE AND FIRE EMPLOYEES' CITY OF ROCK HILL        
26209508010100  TOWN & COUNTRY MUNICIPAL EMPLOYEES' PENSION PLAN        
26209508210000  NON-UNIFORMED EMPLOYEES RETIREMENT FUND 
26209508210100  UNIVERSITY CITY POLICE AND FIREMENS RETIREMENT SYSTEM   
26209600110000  ST LOUIS POLICE RETIREMENT SYSTEM       
26209600110100  ST LOUIS FIREMENS RETIREMENT SYSTEM     
26209600110200  ST LOUIS RETIREMENT SYSTEM      
26401600410000  LITTLE RIVER DRAINAGE DISTRICT RETIREMENT FUND  
26404890110100  "KC AREA TRANS AUTH, UNION EMPLOYEES' PENSION PLAN"     
26405091410000  ROCK COMMUNITY FIRE PROTECTION DISTRICT RETIREMENT PLAN 
26409500110000  AFFTON FIRE PROTECTION DISTRICT RETIREMENT PLAN 
26409500310000  BLACK JACK FIRE PROT DIST RETIREMENT PLAN       
26409500910000  FLORISSANT VALLEY FIRE PROT DIST RTMNT PLAN     
26409502110000  MEHLVILLE FIRE PROTECTION DISTRICT RETIREMENT PLAN      
26409503410000  ST. LOUIS COUNTY LIBRARY DIST EMPLOY PENSION    
26409550310000  METRO WEST FIRE PROT DIST RETIREMENT PLAN       
26409550610000  FENTON FIRE PROTECTION DISTRICT RETIREMENT PLAN 
26409600210000  METRO ST LOUIS SEWER DISTRICT EMPLOYEE PENSION PLAN     
26504801110000  KANSAS CITY SCHOOL DIST RETIREMENT SYSTEM       
26509600110000  PUBLIC SCHOOL RETIREMENT SYSTEM OF THE CITY OF ST LOUIS 
27000000000703  DEPARTMENT OF ADMINISTRATION    PUBLIC EMPLOY RETIREMENT DIV
27000000000704  DEPARTMENT OF ADMINISTRATION    TEACHERS RETIREMENT DIVISION
27000000090001  MONTANA HIGHWAY PATROL RETIREMENT BOARD 
27000000090101  MONTANA STATE GAME WARDEN RETIREMENT SYSTEM     
27000000090201  MONTANA STATE JUDGES RETIREMENT SYSTEM  
27000000090301  MONTANA SHERIFFS RETIREMENT SYSTEM      
27000000090401  MONTANA FIREFIGHTERS RET SYS    
27000000090501  MUNICIPAL POLICE OFFICERS RETIREMENT SYSTEM     
27000000090601  VOLUNTEER FIREFIGHTERS OF UNINC AREAS RETIREMENT SYS    
28000000006401  NEBRASKA RETIREMENT SYSTEM      
28000000006402  NEBRASKA RETIREMENT SYSTEM      JUDGES RETIREMENT SYSTEM
28000000006403  NEBRASKA RETIREMENT SYSTEM      STATE PATROL RETIREMENT SYSTEM
28000000006404  NEBRASKA RETIREMENT SYSTEM      SCHOOL RETIREMENT SYSTEM OF NEBRASKA
28000000006405  NEBRASKA RETIREMENT SYSTEM      COUNTY EMPLOYEES RETIREMENT SYSTEM
28200100210000  HASTINGS FIREMENS PENSION FUND  
28200100210100  HASTINGS POLICE PENSION FUND    
28202800410000  OMAHA POLICE AND FIRE PENSION FUND-NEW  
28202800410100  OMAHA EMPLOYEES RET SYSTEM      
28205500710000  LINCOLN FIRE AND POLICE PENSION FUND    
28207700310000  CITY POLICE RETIREMENT FUND     
28402802910000  OMAHA PUBLIC POWER DISTRICT RETIREMENT BOARD    
28502804210000  OMAHA SCHOOL EMPL RET SYSTEM    
29000000004602  PUBLIC EMPLOYEES RETIREMENT BOARD       
29000000004603  PUBLIC EMPLOYEES RETIREMENT BOARD       LEGISLATORS RETIREMENT SYSTEM
30000000090301  NEW HAMPSHIRE CONSOLIDATED RETIREMENT SYSTEM    
30200600110000  MANCHESTER EMPL CONTRIB RETIREMENT SYSTEM (NEW SYSTEM)  
30200600210000  BOARD OF PUBLIC WORK EMPLOYEES RETIREMENT FUND  
31000000001607  DEPARTMENT OF THE TREASURY      CONSOL POLICE AND FIREMEN PENS FUND COMM
31000000001608  DEPARTMENT OF THE TREASURY      POLICE AND FIREMENS RTMNT SYSTEM OF NJ
31000000001609  DEPARTMENT OF THE TREASURY      PRISON OFFICERS PENSION FUND
31000000001610  DEPARTMENT OF THE TREASURY      PUBLIC EMPLOYEES RETIREMENT SYSTEM
31000000001611  DEPARTMENT OF THE TREASURY      STATE POLICE RETIREMENT SYSTEM
31000000001612  DEPARTMENT OF THE TREASURY      TEACHERS PENSION ANNUITY FUND
31000000001613  DEPARTMENT OF THE TREASURY      STATE JUDICIARY RETIREMENT FD
31101301310000  MONMOUTH COUNTY PENSION FUND    
31101601610000  EMPLOYEES RETIREMENT SYSTEM OF PASSAIC COUNTY   
31200900610000  JERSEY CITY MUNICIPAL EMPLOYEES PENSION FUND    
32000000008601  PUBLIC EMPLOYEES RETIREMENT ASSOCIATION 
32000000008602  PUBLIC EMPLOYEES RETIREMENT ASSOCIATION JUDGES RETIREMENT FUND
32000000008603  PUBLIC EMPLOYEES RETIREMENT ASSOCIATION N. M. VOLUNTEER FIREFIGHTER RTMNT FUND
32000000008604  PUBLIC EMPLOYEES RETIREMENT ASSOCIATION NEW MEXICO MAGISTRATES RETIREMENT FUND
32000000009401  STATE EDUCATIONAL RETIREMENT BOARD      
33000000004601  OFFICE OF THE STATE COMPTROLLER NEW YORK COMMON RETIREMENT FUND
33000000015801  NEW YORK STATE TEACHERS RETIREMENT SYSTEM       
33200100110000  ALBANY POLICE PENSION FUND      
33200100110100  ALBANY FIREMENS PENSION FUND    
33203100110100  BMT SYSTEM PENSION BOARD        
33203100110200  TEACHERS RETIREMENT SYSTEM OF NEW YORK CITY     
33203100110300  DEPARTMENT OF STREET CLEANING PENSION FUND      
33203100110400  N Y C EMPLOYEES RETIREMENT SYSTEM       
33203100110500  NEW YORK CITY FIRE DEPT ARTICLE 1B PENSION FUND 
33203100110600  INTERBOROUGH PENSION BOARD      
33203100110700  NEW YORK BOARD OF EDUCATION RETIREMENT SYSTEM   
33203100110800  NEW YORK POLICE PENSION FUND ARTICLE 2  
33206001110000  MAMARONECK POLICE PENSION FUND  
33206001710000  OSSINING POLICE PENSION FUND    
34000000003802  DEPARTMENT OF STATE TREASURER   NC FIREMENS & RESCUE SQUAD WORKERS PENSION FUND
34000000003803  DEPARTMENT OF STATE TREASURER   TEACHERS & STATE EMPLOYEES RTMNT SYSTEM OF NC
34000000003804  DEPARTMENT OF STATE TREASURER   NORTH CAROLINA LOCAL GOVT EMPLOY RET SYS
34000000003805  DEPARTMENT OF STATE TREASURER   CONSOLIDATED JUDICIAL RETIREMENT SYSTEM
34000000003806  DEPARTMENT OF STATE TREASURER   NATL GUARD RETIREMENT FUND
34000000003807  DEPARTMENT OF STATE TREASURER   LEGISLATIVE RETIREMENT SYSTEM
34202600110000  FAYETTEVILLE FIREMENS RETIREMENT SYSTEM 
34203400210000  CITY EMPLOYEES RETIREMENT SYSTEM        
34206000110000  CHARLOTTE FIREFIGHTERS RETIREMENT SYSTEM        
34208600210000  ELKIN FIREMENS RETIREMENT SYSTEM        
35000000004401  N D PUBLIC EMPLOYEES RETIREMENT SYSTEM  
35000000090001  NORTH DAKOTA TEACHERS FUND FOR RETIREMENT       
35200800110000  BISMARCK FIREMENS RELIEF ASSOCIATION    
35200800110100  CITY EMPLOYEES PENSION SYSTEMS  
35200800110200  BISMARCK POLICE PENSION SYSTEM  
35200900910000  EMPLOYEES PENSION FUND  
35200900910100  FARGO POLICE PENSION SYSTEM     
35204500210000  DICKINSON POLICE RETIREMENT PLAN        
35204500210100  CITY OF DICKINSON RETIREMENT PLAN       
35204500210200  DICKINSON VOLUNTEER FIRE DEPT RET FUND  
35205100810000  MINOT POLICE PENSION FUND       
35205100810100  CITY EMPLOYEES PENSION FUND     
36000000007501  OHIO POLICE & FIREMEN'S PENSION FUND    
36000000008601  PUBLIC EMPLOYEES RETIREMENT SYSTEM      
36000000009101  SCHOOL EMPLOYEES RETIREMENT SYSTEM      
36000000010201  STATE TEACHERS RETIREMENT SYSTEM        
36000000090101  STATE HIGHWAY PATROL RETIREMENT SYSTEM  
36203100610000  RETIREMENT SYSTEM CITY OF CINCINNATI    
37000000007301  OKLA FIREFIGHTERS PENSION & RETIREMENT SYSTEM   
37000000010301  POLICE PENSION AND RETIREMENT BOARD     
37000000012701  TEACHERS RETIREMENT SYS 
37000000090001  OKLAHOMA LAW ENFORCEMENT RETIREMENT SYSTEM      
37000000090101  PUBLIC EMPLOYEES RETIREMENT SYSTEM      
37000000090201  UNIFORM RETIREMENT FOR JUSTICES AND JUDGES      
37107207210000  TULSA COUNTY RETIREMENT SYSTEM  
37201400410000  CITY OF NORMAN EMPLOYEE RETIREMENT SYSTEM       
37201600810000  EMPLOYEES RETIREMENT FUND CITY OF LAWTON        
37205501510000  EMPLOYEES RETIREMENT FUND CITY OF OKLAHOMA CITY 
37205501510100  CENTRAL OKLAHOMA TRANSIT PARKING AUTHORITY PENSION FUND 
37207201010000  CITY EMPLOYEES RETIREMENT FUND  
38000000009201  PUBLIC EMPLOYEES RETIREMENT SYSTEM      
38101501500100  JACKSON COUNTY EMPLOYEES' RETIREMENT PLAN #2    
38101501500200  JACKSON COUNTYEMPLOYEES' RETIREMENT SYSTEM #4   
38202600310000  PORTLAND FIRE AND POLICE DISABILITY RETIREMENT FUND     
39000000004201  MUNICIPAL RETIREMENT FUND PA    
39000000005701  PUBLIC SCHOOL EMPLOYEES RETIREMENT SYSTEM       
39000000006001  ST EMPLOYEES RETIREMENT SYS     
39100200210000  RETIREMENT BOARD OF ALLEGHENY COUNTY    
39100200210100  FOX CHAPEL AUTHORITY PENSION PLAN       
39100300310000  ARMSTRONG COUNTY EMPLOYEES RETIREMENT FUND      
39100400410000  BEAVER COUNTY PENSION PLAN #1   
39100400410100  BEAVER COUNTY PENSION PLAN #2   
39100400410200  BEAVER COUNTY PENSION PLAN #3   
39100500510000  BEDFORD CO EMPLOYEE RETIREMENT SYSTEM   
39100600610000  BERKS COUNTY EMPLOYEES RETIREMENT FUND  
39100600610100  CENTRAL BERKS REG POLICE COMM PENSION PLAN      
39100700710000  BLAIR CO EMPLOYEES RETIREMENT SYSTEM    
39100800810000  BRADFORD CO EMPL RET FUND       
39100900910000  BUCKS CO RETIREMENT FUND        
39101001010000  BUTLER COUNTY EMPLOYEES RETIR   
39101101110000  CAMBRIA CO EMPLOYEES RETIREMENT SYSTEM  
39101101110100  CAMBRIA CO TRANSIT AUTH PENSION PLAN    
39101101110200  WEST HILLS REGIONAL POLICE PENSION PLAN 
39101201210000  CAMERON COUNTY PENSION PLAN     
39101301310000  CARBON COUNTY EMPLOYEES RETIREMENT SYSTEM       
39101401410000  CENTRE CO EMPL RETIREMENT FUND  
39101501510000  CHESTER CO EMPLOYEES RETIREMENT FUND    
39101601610000  CLARION COUNTY PENSION PLAN     
39101701710000  CLEARFIELD CO EMPLOYEES RETIREMENT SYSTEM       
39101801810000  CLINTON COUNTY EMPLOYEES RETIREMENT FUND        
39101901910000  COLUMBIA CO RETIREMENT BOARD FUND       
39101901910100  BLOOMSBURG BOR MUNI AUTH PENSION PLAN   
39102002010000  CRAWFORD CO EMPLOYEES RETIREMENT FUND   
39102102110000  CUMBERLAND CO RETIREMENT FUND   
39102102110100  WEST SHORE REGIONAL POLICE DEPARTMENT PENSION PLAN      
39102202210000  DAUPHIN COUNTY EMPLOYEES RETIREMENT PLAN        
39102302310000  DELAWARE COUNTY EMPLOYEES RETIREMENT SYSTEM     
39102402410000  ELK CO EMPL RETIREMENT FUND     
39102502510000  ERIE CO EMPL RETIREMENT SYSTEM  
39102602610000  FAYETTE COUNTY EMPLOYEES RETIREMENT SYSTEM      
39102802810000  FRANKLIN COUNTY EMPLOYEES RETIREMENT FUND       
39102902910000  FULTON COUNTY EMPLOYEES RETIREMENT FUND 
39103003010000  GREENE COUNTY PENSION PLAN      
39103103110000  HUNTINGDON COUNTY EMPLOYEES RETIREMENT SYSTEM   
39103203210000  INDIANA COUNTY PENSION PLAN     
39103403410000  JUNIATA COUNTY EMPLOYEES RETIREMENT FUND        
39103503510000  LACKAWANNA COUNTY EMPLOYEE RETIREMENT FUND      
39103603610000  LANCASTER COUNTY EMPLOYEES RETIREMENT FUND      
39103703710000  LAWRENCE CO EMPL RET FUND       
39103803810000  LEBANON CO EMPLOY RETIR FUND    
39103903910000  LEHIGH CO EMPL RETIR FUND       
39104004010000  LUZERNE CO EMPL RET FUND        
39104104110000  LYCOMING CO EMPL RET FUND       
39104204210000  MCKEAN COUNTY EMPLOYEES RETIREMENT FUND 
39104304310000  MERCER CO EMPL RETIRE FUND      
39104304310100  SOUTHWEST MERCER CO REG POLICE PENSION PLAN     
39104404410100  MIFFLIN CO REG POLICE DEPT UNIF PENSION PLAN #2 
39104404410200  MIFFLIN CO REG POLICE DEPT UNIF PENSION PLAN #1 
39104504510000  MONROE COUNTY RETIREMENT BOARD  
39104504510100  POCONO MOUNTAIN REG POLICE DEPT DEF BEN PENSION 
39104604610000  MONTGOMERY CO RETIREMENT BOARD  
39104804810000  NORTHAMPTON COUNTY EMPLOYEES RETIREMENT FUND    
39104804810100  COLONIAL REG POLICE DEPT UNIFORMED PENSION PLAN 
39105005010000  PERRY CO EMPL RETIREMENT FUND   
39105205110000  PIKE COUNTY PENSION PLAN        
39105305210000  POTTER CO EMPLOYEE RETIREMENT FUND      
39105405310000  SCHUYLKILL COUNTY EMPLOYEES RETIREMENT FUND     
39105705610000  SULLIVAN COUNTY EMPLOYEES RETIREMENT FUND       
39105805710000  SUSQUEHANNA CO EMP RET FUND     
39105905810000  TIOGA CO EMPL RETIREMENT SYS    
39106005910000  UNION CO EMPL RETIREMENT FUND   
39106206110000  WARREN CO EMPLOYEES RETIREMENT SYSTEM   
39106306210000  WASHINGTON COUNTY EMPLOYEES RETIREMENT SYSTEM   
39106306210100  WASHINGTON-EAST WASHINGTON JOINT AUTHORITY PENSION PLAN 
39106506410000  WESTMORELAND CO EMP RET FUND    
39106606510000  WYOMING COUNTY PENSION SYSTEM   
39106706610000  NORTHERN YORK CO REG POL UNIF PENSION PLAN      
39200100710000  GETTYSBURG POLICE PENSION FUND  
39200200110000  EMPLOYEES PENSION TRUST 
39200200110100  ASPINWALL POLICE PENSION TRUST  
39200200310000  BALDWIN BOR NON-UNIF EMP PENSION PLAN   
39200200310100  BALDWIN BOR POLICE PENSION PLAN 
39200200410000  BEN AVON BOR POLICE PENSION PLAN        
39200200410100  BELLEVUE BOR NON-UNIF EMP PENSION PLAN  
39200200410200  BELLEVUE BOR POLICE PENSION PLAN        
39200200410300  BEN AVON BOR NON-UNIF EMP PENSION PLAN  
39200200710000  BETHEL PARK POLICE PENSION FUND 
39200200710100  BETHEL PARK BOR NON-UNIF EMP PENSION PLAN       
39200200810000  BLAWNOX BOR POLICE PENSION PLAN 
39200201410000  BRIDGEVILLE POLICE PENSION FUND 
39200201510100  CARNEGIE BOR POLICE PENSION PLAN        
39200201610000  CASTLE SHANNON BOR POLICE PENSION PLAN  
39200201810100  CHESWICK POLICE PENSION PLAN    
39200202210000  CRAFTON POLICE PENSION FUND     
39200202310000  DORMONT BOROUGH POLICE PENSION PLAN     
39200202310100  DORMONT EMPLOYEES PENSION PLAN  
39200202810000  EDGEWOOD BOR NON-UNIF EMP PENSION PLAN  
39200202910000  EDGEWORTH POLICE BOROUGH PENSION FUND   
39200202910100  EMPLOYEES PENSION FUND BOROUGH OF EDGEWORTH     
39200202910200  EDGEWORTH BOR POLICE PENSION PLAN       
39200203110000  EMSWORTH BOR POLICE PENSION PLAN        
39200203210000  ETNA BOROUGH POLICE RETIREMENT FUND     
39200203310000  FOREST HILLS EMPLOYEES PENSION PLAN     
39200203310100  FOREST HILLS POLICE PENSION PLAN        
39200203410000  FOX CHAPEL GENERAL EMPLOYEES PLAN       
39200203410100  FOX CHAPEL POLICE PENSION PLAN  
39200203510000  GLASSPORT POLICE PENSION FUND   
39200203910000  HEIDELBERG POLICE PENSION FUND  
39200204010100  HOMESTEAD BOR POLICE PENSION PLAN       
39200204110000  INGRAM BOR POLICE PENSION PLAN  
39200204310000  LEETSDALE POLICE PENSION PLAN   
39200204310100  EMPLOYEES PENSION FUND  
39200204510000  COMBINED PENSION PLAN   
39200204510100  MCKEESPORT FIRE RELIEF AND PENSION ASSN 
39200204510200  MCKEESPORT POLICE PENSION ASSOCIATION   
39200204510300  MUNICIPAL EMPL PENS ASSN        
39200204610000  MCKEES ROCK BOR POLICE PENSION PLAN     
39200204810000  MONROEVILLE BOR WATER AUTHORITY PENSION PLAN    
39200204810100  MONROEVILLE BOR POLICE PENSION PLAN     
39200204910000  MT. OLIVER TWP POLICE PENSION PLAN      
39200205010000  MUNHALL BOR POLICE PENSION PLAN 
39200205010100  MUNHALL BOR NON-UNIF EMP PENSION PLAN   
39200205110000  NORTH BRADDOCK BOR POLICE PENSION PLAN  
39200205110100  NORTH BRADDOCK BOR NON-UNIF EMP PENSION PLAN    
